Parafia	url	niedzielne	powszednie	debug_url
Parafia pw. Najświętszej Bogarodzicy Maryi	http://www.zegrze.archpoznan.pl	Msze św. w niedziele: godz. 7.00, godz. 8.00, godz. 9.30, godz. 11.00, godz. 12.30, godz. 15.00, godz. 18.30, godz. 20.30	Msze św. w dni powszednie: godz. 7.00, godz. 17.30, godz. 18.30 piątek godz. 20.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,237/Itemid,/
Parafia pw. Narodzenia Pańskiego	http://parafianarodzenia.pl	Msze św. w niedziele: godz. 8.00, godz. 9.30 (młodzież) godz. 11.00 (dzieci) godz. 12.15 i godz. 18.00 (VII i VIII godz. 8.00, godz. 9.30, godz. 11.00, godz. 12.15, godz. 20.30)	Msze św. w dni powszednie: godz. 8.00, godz. 18.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,225/Itemid,/
Parafia pw. Nawiedzenia Najświętszej Maryi Panny	http://www.nawiedzenie-poznan.pl	Msze św. w niedziele: godz. 7.30, godz. 9.00, godz. 10.30, 11.00 (dolny kościół - dla dzieci) godz. 12.00, godz. 19.00 (dolny kościół - dla młodzieży) (w sobotę Msza św. niedzielna godz. 19.00)	Msze św. w dni powszednie: godz. 7.00, godz. 8.00, godz. 18.00, godz. 19.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,236/Itemid,/
Parafia pw. Nawrócenia św. Pawła	http://www.szawel.pl	Msze św. w niedziele: godz. 7.00, godz. 8.30, godz. 10.00, godz. 11.30, godz. 13.00, godz. 18.00(październik-marzec), godz.19.00(kwiecień-wrzesień)	Msze św. w dni powszednie: godz. 8.00, godz. 18.00(październik-marzec), godz.19.00(kwiecień-wrzesień)	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,235/Itemid,/
Parafia pw. Najświętszej Maryi Panny Matki Kościoła	http://www.filipini.poznan.pl 	Msze św. w niedziele: godz. 18.30 (sobota); niedziela godz. 7.00, godz.z 9.00, godz. 10.15, godz. 11.30. godz. 17.00	Msze św. w dni powszednie: godz. 7.00, godz. 18.30	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,210/Itemid,/
Parafia pw. NMP Niepokalanie Poczętej	http://www.niepokalana.org.pl	Msze św. w niedziele: 7:30, 9:00, 10:30, 12:00, 18:00; Bogucin: 9:00	Msze św. w dni powszednie: 7:30, 17:30; Bogucin: śr., pt., sob. - 19:00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,218/Itemid,/
Parafia pw. Najświętszej Maryi Panny z La Salette	http://www.parafialasalette.pl	Msze św. w niedziele: 09.00,10.30,12.00, 21.00	Msze św. w dni powszednie: 08.00, 18.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,209/Itemid,/
Parafia pw. Objawienia Pańskiego	http://www.objawieniapanskiego.pl	Msze św. w niedziele:8:00, 9:30, 11:00, 12:30, 18:00; lipiec i sierpień: 8:00, 9:30, 11:00, 20:00	Msze św. w dni powszednie: 8.00 i 18:00; lipiec i sierpień: tylko 18:00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,201/Itemid,/
Parafia pw. Ofiarowania Pańskiego	http://parafiaofiarowania.pl	Msze św. w niedziele: 8:00, 9:30, 11:00, 12:30; w lipcu i sierpniu: 8:00, 9:30, 11:00	Msze św. w dni powszednie: pon., śr., i pt.: 8:00; wt., czw., i sob.: 18:00; V, VI, X, XII: 18:00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,245/Itemid,/
Parafia pw. Opatrzności Bożej	http://opatrznoscibozej.pl	Msze św. w niedziele: godz. 8.00, godz. 9.30, godz. 11.00, godz. 12.15, godz. 18.00	Msze św. w dni powszednie: 8.00, godz. 18.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,224/Itemid,/
Parafia pw. Pierwszych Polskich Męczenników	http://www.ppmeczennikow.parafia.info.pl	Msze św. w niedziele: 8.00, 9.30, 11.00 (z udziałem dzieci), 12.30, 19.00 (lipiec - sierpień 8.00, 10.00, 12.00, 20.00)	Msze św. w dni powszedni:8.00, 18.30	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,234/Itemid,/
Parafia pw. Podwyższenia Krzyża Świętego	http://parafiagarnizonowapoznan.pl	Msze św. w niedziele: 8:00, 9:30, 11:00, 12:15, 19:00	Msze św. w dni powszednie: 8:00, 18:00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,200/Itemid,/
Parafia pw. Ścięcia św. Jana Chrzciciela (Chojnica-Morasko)	http://parafiamorasko.pl	Msze św. w niedziele: 9.00, 11.00	Msze św. w dni powszednie: 18.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,1218/Itemid,118/
Parafia pw. św. Andrzeja Apostoła	http://www.splawie.archpoznan.pl	Msze św. w niedziele: sobota 18.30; niedziela 8.00, 10.00, 11.15, 12.30 (z wyj. lipca i sierpnia), 17.00 (z wyj. lipca i sierpnia), 20.00	Msze św. w dni powszednie: pon -pt 17.30, 18.30, sob 8.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,254/Itemid,/
Parafia pw. św. Andrzeja Boboli	http://www.parafiajunikowo.archpoznan.pl	Msze św. w niedziele: godz. 7.30, godz. 9.00, godz. 10.30, godz. 12.00, godz. 18.30	Msze św. w dni powszednie: godz. 7.00, godz. 18.30	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,208/Itemid,/
Parafia pw. św. Anny	http://www.swanna.tami.pl	Msze św. w niedziele: godz. 7.30, godz. 9.30, godz. 11.00, godz. 12.30, godz. 18.00, godz. 20.00	Msze św. w dni powszednie: godz. 7.30, godz. 18.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,207/Itemid,/
Parafia pw. św. Antoniego Padewskiego	http://www.sw-antoni.com 	Msza św. w niedziele: godz. 7.30, godz. 9.00, godz. 10.30, godz. 12.00, godz. 18.00 (latem - bez godz. 18.00, VII, VIII)	Msze św. w dni powszednie: godz. 7.00, godz. 18.00 (latem - bez godz. 7.00, VII, VIII)	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,253/Itemid,/
Parafia pw. św. Apostołów Piotra i Pawła	http://www.katedra.archpoznan.pl	Msze św. w niedziele: 8:00, 10:00, 12:15, 19:00, 20:30; św. Małgorzata: 9:00, 11:00	Msze św. w dni powszednie: 8:00, pt. i sb. także 18:00; św. Małgorzata: 8:30, 18:00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,217/Itemid,/
Parafia pw. św. Cyryla i Metodego	http://www.cyrylaimetodegopoznan.pl	Msze św. w niedziele: godz. 7.30 (godz.8.00-od Adwentu do Wielkanocy) godz. 9.30, godz. 11.00, godz. 12.30 (z wyjątkiem VII i VIII); godz. 18.30	Msze św. w dni powszednie: godz. 7.30 (w pn. w kaplicy Sióstr); godz. 18.30 w lipcu i sierpniu pn. godz. 7.30, od wtorku do soboty o godz. 18.30	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,199/Itemid,/
Parafia pw. św. Franciszka Serafickiego	http://www.franciszkanie.poznan.pl	Msze św. w niedziele: 7:00, 9:00, 11:00, 12:30, 18:00, 20:30	Msze św. w dni powszednie: 7:00, 8:00, 9:00, 18:00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,244/Itemid,/
Parafia pw. św. Jadwigi Królowej Wawelskiej	http://www.jadwiga.poznan.pl	Msze św. w niedziele: 7:00, 9:00 – Msza św. dla rodzin (z udziałem młodzieży gimnazjalnej), 10:30 – Msza św. dla rodzin (z udziałem dzieci), 12:00 – Suma parafialna, 18:00 – Msza św. dla młodzieży (w okresie wakacyjnym - godz. 20:00)	Msze św. w dni powszednie: 8:00 (w okresie Adwentu – Roraty o godz. 6:00), 18:00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,223/Itemid,/
Parafia pw. św. Jadwigi Śląskiej	http://jadwigaslaska.pl/	Msze św. w niedziele: godz. 8.00, godz. 9.30, godz. 11.00, godz. 17.00	Msze św. w dni powszednie: godz. 8.00, godz. 18.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,277/Itemid,/
Parafia pw. św. Jakuba Większego Ap.	http://www.jakubapostol.archpoznan.pl	Msze św. w niedziele: 8:00, 9:40, 11:00, 12:30 - dla dzieci (oprócz VII i VIII), 18:00 (VII i VIII 19.00)	Msze św. w dni powszednie: I: pn.-pt.: 9:00; sb.: 18:00; III-VI i IX-XII: pn.- pt.: 17:00, 18:00; sb.:18:00; VII-VIII: pn.-sb.: 18:00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,252/Itemid,/
Parafia pw. św. Jana Ap. i Ewangelisty	http://www.janapostol.pl 	Msze św. w niedziele: godz. 9.00, godz. 10.30, godz. 12.00 - dla dzieci, godz. 19.00	Msze św. w dni powszednie: godz. 18.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,233/Itemid,/
Parafia pw. św. Jana Bosko	http://www.winogrady.salezjanie.pl	Msze św. w niedziele: IX-VI Górny Kościół: 11:00, 12:30, 19:00; Dolny Kościół: 6:30, 8:00, 9:30, 11:00, 16:00, 20:15. VII-VIII Górny Kościół: 6:30, 8:00, 11:00, 12:30, 19:00, 20:15	Msze św. w dni powszednie: Dolny Kościół: 6:30, 8:00, 12:00, 18:00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,262/Itemid,/
Parafia pw. św. Jana Jerozolimskiego za Murami	http://www.janjerozolimski.archpoznan.pl	Msze św. w niedziele: 7:30, 9:00, 10:30, 12:00, 15:00 - dla niesłyszących, 17:00	Msze św. w dni powszednie: 7:30, 18:30	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,216/Itemid,/
Parafia pw. św. Jana Kantego	http://www.jankanty.info.pl	Msze św. w niedziele: godz. 18.30 (sobota); godz. 6.30, godz.8.00, godz. 9.30, godz. 10,00 (młodzież) godz. 11.00 dzieci, godz. 12.30, godz. 18.30	Msze św. w dni powszednie: godz. 7.00, godz. 8.00, godz. 18.30	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,198/Itemid,/
Parafia pw. św. Jana Vianneya	http://www.jmv-solacz.pl	Msze św. w niedziele: 8.30, 10.00, 11.15, 12.30, 18.30	Msze św. w dni powszednie: 7.00, 18.30	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,261/Itemid,/
Parafia pw. św. Jerzego	http://www.swjerzy-poznan.net 	Msze św. w niedziele: 8:00, 9:30, 11:00, 12:30, 15:30, 19:00; wakacje: 8:00, 9:30, 11:00, 12:30, 19:00	Msze św. w dni powszednie: 8:00, 19:00; wakacje: 8:00, 19:00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,197/Itemid,/
Parafia pw. św. Karola Boromeusza	http://www.boromeusz.pl	Msze św. niedzielne: 8:00, 9:30, 11:00, 12:15, 18:00, 19:30	Msze św. w dni powszednie: 8:00, 18:00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,407/Itemid,118/
Parafia pw. św. Łukasza	http://www.lukasz.archpoznan.pl	Msze św. w niedziele:8:00, 9:30, 11:00, 12:30, 18:30. (w czasie wakacji letnich zamiast Mszy o 18.30 jest Msza o 20:30)	Msze św. w dni powszednie: 7.30, 18.30	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,232/Itemid,/
Parafia pw. św. Marcina	http://www.swmarcin.d2.pl	Msze św. w niedziele: godz. 7.00, godz. 8.00, godz. 9.30, godz. 11.00, godz. 12.30, godz. 18.00	Msze św. w dni powszednie: godz. 8.00, godz. 18.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,243/Itemid,/
Parafia pw. św. Marka Ewangelisty	http://www.swmarek-poz.archpoznan.pl 	Msze św. w niedziele: godz. 18.00, godz. 8.00, godz. 9.30, godz. 11.00, godz. 12.00, godz. 18.00, godz. 19.00	Msze św. w dni powszednie: godz. 7.30, godz. 18.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,231/Itemid,/
Parafia pw. św. Mateusza Ap. i Ewangelisty	http://www.mateusz.poznan.pl 	Msze św. w niedziele: godz. 7.30, godz. 8.30, godz. 10.00 - dzieci, godz. 11.00, godz. 12.30, godz. 15.00 - chrzty, godz. 20.00 - młodzież (w VII i VIII nie ma Mszy św. o godz. 15.00)	Msze św. w dni powszednie: godz. 8.00, godz. 18.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,230/Itemid,/
Parafia pw. św. Michała Archanioła	http://www.swietymichalarchaniol.pl	Msze św. w niedziele: 7:30, 9:00, 10:30 (dla dzieci), 12:00, 15:00 (oprócz lipca i sierpnia), 18:00 (dla młodzieży), 21:00 - w lipcu i sierpniu	Msze św. w dni powszednie: 7:30, 18:00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,196/Itemid,/
Parafia pw. św. Michała Archanioła i Wniebowzięcia NMP (Kiekrz)	http://kiekrz-parafia.pl	Msze św. w niedziele: 8:00, 9:30, 11:00, 12:30, 20:00	Msze św. w dni powszednie: 18:00	http://www.archpoznan.pl/component/option,com_contact/Itemid,118/task,view/contact_id,1202/
Parafia pw. św. Moniki	http://www.swmonika.archpoznan.pl	Msze św. niedzielne: 9.00, 11.30, 19.00; sobota godz. 19.00	Msze św. w dni powszednie: 18.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,1219/Itemid,118/
Parafia pw. św. Ojca Pio z Pietrelciny	http://www.pio.archpoznan.pl 	Msze św. w niedziele: ; 8.00, 9.30, 11.00, 12.15, 18.30	Msze św. w dni powszednie: 8.00, 18.30	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,260/Itemid,/
Parafia pw. św. Rocha	http://www.swroch.archpoznan.pl	Msze św. w niedziele: 7:00, 8:00, 9:30, 11:00, 12:15, 15:00, 18:00, 20:00	Msze św. w dni powszednie: 7:00, 8:00, 18:00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,215/Itemid,/
Parafia pw. św. Stanisława Bpa i M.	http://www.stanislawbpm.archpoznan.pl 	Msze św. w niedziele: godz. 8.00, 9.30 (dla młodzieży) godz. 11.00 (dla dzieci, godz. 12.30, godz. 18.30; podczas wakacji: godz. 8.00, godz. 10.00, godz. 12.00, godz. 18.30	Msze św. w dni powszednie: godz. 8.00, godz. 18.30	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,222/Itemid,/
Parafia pw. św. Stanisława Kostki	http://www.stanislawkostka.pl	Msze św. w niedziele: sobota godz. 18.30; niedziela godz. 7.00, godz. 8.00, godz. 9.30, godz. 11.00 (dla dzieci) godz. 12.30, godz. 15.00, godz. 17.00 9dla młodzieży) godz. 18.30, godz. 20.00 (dla młodzieży studiującej) dodatkowo: w kaplicy św. Michała Archanioła godz. 9.45 dla m. dzieci, godz. 11.00)	Msze św. w dni powszednie: godz. 7.00, godz. 8.00, godz. 18.30	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,259/Itemid,/
Parafia pw. św. Wawrzyńca	http://www.poznan.pallotyni.info	Msze św. w niedziele: 6:30 – recytowana, 8:00, 9:30 – dla gimnazjalistów i licealistów, 11:00 – dla rodzin z dziećmi w wieku szkolnym, 12:30 – suma, 16:00 – dla rodziców z dziećmi w wieku przedszkolnym (z wyjątkiem lipca i sierpnia), 17:00 (z wyjątkiem lipca i sierpnia), 19:00 – dla studentów	Msze św. w dni powszednie: 6:30 – recytowana, 7:30, 15:00 (z Koronką do Miłosierdzia Bożego), 19:00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,195/Itemid,/
Parafia pw. św. Wojciecha	http://www.swietywojciech.archpoznan.pl	Msze św. w niedziele: sob.: 18:30; nd.: 08:00, 09:30, 11:00, 12:15, 18:00, 20:15 (akademicka)	Msze św. w dni powszednie: 08:30, 18:30	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,242/Itemid,/
Parafia pw. Świętego Krzyża	http://www.swietykrzyz.org.pl	Msze św. w niedziele: 8:00, 9:30, 11:00, 12:30, 15:00 (z wyjątkiem lipca i sierpnia), 18:30, 20:30 (tylko w lipcu i sierpniu)	Msze św. w dni powszednie: 8:00, 18:30	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,206/Itemid,/
Parafia pw. Świętej Rodziny	http://www.swietarodzina.com	Miesiące wakacyjne (VII i VIII): dni powszednie 8.00 i 18.00; niedziela i święta nie jest odprawiana Msza św. o 14.30 i 18.00	Dni powszednie: 7.00, 8.00, 18.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,205/Itemid,/
Parafia pw. Świętej Trójcy	http://www.swtrojca.archpoznan.pl	Msze św. w niedziele: godz. 7.00, godz. 8.45, godz. 10.00, godz. 11.15 dla dzieci, godz. 12.30, godz. 19.00 (21.00 - czerwiec, lipiec, sierpień)	Msze św. w dni powszednie: godz. 7.00, godz. 8.00, godz. 17.30, godz. 18.30	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,241/Itemid,/
Parafia pw. Świętych Aniołów Stróżów	http://www.aniol.org.pl	Msze św. w niedziele: godz. 7.30, godz. 9.30, godz. 11.00 (z udziałem dzieci) godz. 12.15 (z wyjątkiem VII i VIII) godz. 18.30 dodatkowo po Gorzkich Żalach godz. 15.45	Msze św. w dni powszednie: godz. 7.00, godz. 18.30	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,258/Itemid,/
Parafia pw. Wniebowzięcia NMP	http://wniebowzieta.archpoznan.pl	Msze św. w niedziele: sobota: 18:00; niedziela: 8:00, 10:00, 12:00; VII i VIII 8:00, 11:00; VIII 19:00	Msze św. w dni powszednie: pon., śr., pt. 18:00; wt. i czw. 8:30	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,214/Itemid,/
Parafia pw. Wszystkich Świętych	http://www.grobla.info	Msze św. w niedziele: godz. 8.30, godz. 10.30, godz. 12.00	Msze św. w dni powszednie: godz. 8.30 (sobota godz. 8.30, 18.30)	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,240/Itemid,/
Parafia pw. Zmartwychwstania Pańskiego	http://www.poznan.zmartwychwstancy.pl	Msze św. w niedziele: VII-VIII - 7:00, 8:00, 9:30, 11:00, 12:30, 19:00; I-VI i IX-XII - 7:00, 8:00, 9:30, 11:00, 12:30, 14:00, 19:00	Msze św. w dni powszednie: VII-VIII - 7:00, 8:00, 18:30; I-VI i IX-XII - 6:00, 7:00, 8:00, 18:30	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,239/Itemid,/
Parafia pw. Zwiastowania Pańskiego	http://parafiazwiastowania.pl	Msze św. w niedziele i święta: godz. 10:15, godz. 21:00	Msze św. w dni powszednie: godz. 18:00	http://www.archpoznan.pl/component/option,com_contact/Itemid,118/task,view/contact_id,1205/
Parafia pw. św. Antoniego Padewskiego	http://www.parafiaprzezmierowo.pl	Msze św. w niedziele: 7:30, 9:30, 11:00, 12:30, 18:00	Msze św. w dni powszednie: 7:00, 18:00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,276/
Parafia pw. Matki Boskiej Częstochowskiej	http://www.pudliszki.powiatgostyn.pl/Ogloszenia_Duszpasterskie_,3794.html	Msze św. w niedziele: sobota godz. 18.00, niedziela godz. 8.00, godz. 10.00, godz. 11.30	Msze św. w dni powszednie: godz. 18.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,110/
Parafia pw. Matki Boskiej Wniebowziętej	http://www.parafiapuszczykowo.pl	Msze św. niedzielne: 8:00, 9:30, 11:00, 12:30, 18:00	Msze św. w dni powszednie: 8:00, 18:00; w I piątek 15:00 z nabożeństwem do Miłosierdzia Bożego	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,137/
Parafia pw. św. Józefa Oblubieńca NMP	http://www.jozefpuszczykowo.pl	Msze św. w niedziele: 7.00, 9.00, 10.30 z udziałem dzieci/, 12.00, 18.00 /VI-VIII godz.21.00/	Msze św. w dni powszednie: 7.00, 18.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,136/
Parafia pw. św. Marcina i św. Stanisława Bpa	http://www.parafiarakoniewice.pl	Msze św. w niedziele: 08:00, 10:00, 11:15, 17:00	Msze św. w dni powszednie: 07:00, 18:00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,386/
Parafia pw. Chrystusa Króla i Zwiastowania NMP	http://fara.rawicza.pl	Msze św. w niedziele: godz. 7.00, godz. 8.30, godz. 9.30, godz. 11.00, godz. 12.00, godz. 16.00, godz. 18.30; w lipcu i sierpniu dodatkowo o godz. 21.00 (nie ma Mszy o godz. 16.00)	Msze św. w dni powszednie: godz. 7.00, godz. 8.30, godz. 18.30; w lipcu i sierpniu nie ma Mszy o godz. 7.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,289/
Parafia pw. św. Andrzeja Ap.	http://www.sarnowa.archpoznan.pl	Msze św. w niedziele: godz. 8.00 - suma, 10.00 - młodzież , 11.30 - dla dzieci	Msze św.w dni powszednie: godz. 18.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,288/
Parafia pw. św. Andrzeja Boboli	http://www.parafiabobola.pl	Msze św. w niedziele: 8.00, 9.30, 10.30 - Dębno Polskie, 11.00, 12.15, 18.30	Msze św. w dni powszednie: 8.00, 17.30, 18.30; w sobotę: 8.00 i 18.30	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,287/
Parafia pw. św. Józefa Rzemieślnika	http://www.jozefrobakowo.archpoznan.pl	Msze św. w niedziele: godz. 8.00, godz. 10.00, godz. 11.30	Msze św. w dni powszednie: w czwartki godz. 7.30; pozostałe dni godz. 18.30	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,103/
Parafia pw. św. Stanisława Bpa	http://www.parafiarosko.pl	Msze św. w niedziele: godz. 8.00, godz. 11.00, sobota godz. 18.00	Msze św. w dni powszednie: godz. 18.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,374/
Parafia pw. św. Katarzyny	http://parafia-roznowo-lukowo.pl 	Msze św. w niedziele: godz. 8.00, godz. 11.30; sobota: latem - 19.00, zimą-18.00	Msze św. w dni powszednie: zimą o godz. 18.00; latem o godz. 19.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,174/
Parafia pw. św. Urszuli	http://www.parafiaruchocice.pl	Msze św. w niedziele: 8:00, 11:00; Gnin: 9:30	Msze św. w dni powszednie: 18:30	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,58/
Parafia pw. św. Stanisława Bpa	http://www.parafiarydzyna.pl	Msze św. w niedziele: 7:30, 9:30, 11:30, 18:00	Msze św. w dni powszednie: 8:00, 18:00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,293/
Parafia pw. św. Mikołaja	http://www.siedlec.archpoznan.pl	Msze św. w niedziele: godz. 9.00, godz. 11.00	Msze św. w dni powszednie: godz. 18.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,78/
Parafia pw. NMP Niepokalanie Poczętej	http://www.parafia.sierakow.pl	Msze św. w niedziele: w kościele parafialnym w Sierakowie: 7:00, 8:30, 9:45, 11:30, 18:30; w kaplicy Sióstr Elżbietanek: 7:00; w kościele filialnym w Zatomiu Starym: 11:00; w lipcu i sierpniu w Ośrodku Sportu i Rekreacji: 10:00	Msze św. w dni powszednie: w kościele parafialnym: 8.30, 18:30; w kaplicy Sióstr Elżbietanek: 7:00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,393/
Parafia pw. św. Marcina i św. Wincentego M.	http://www.parafiaskorzewo.pl	Msze św. w niedziele: 8:00, 9:30, 11:00 ( dla dzieci szkolnych) , 12:30( dla rodziców z małymi dziećmi), 18:00 (z udziałem młodzieży). W lipcu i sierpniu: 8:00, 9:30, 11:00 i 18:00	Msze św. w dni powszednie: 8:00 i 18:00 W lipcu i sierpniu : poniedziałek., środa, piątek, sobota 18:00, wtorek , czwartek 8:00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,275/
Parafia pw. św. Katarzyny	http://slupiakapitulna.pl	Msze św. w niedziele: godz. 8.30, godz. 10.30	Msze św. w dni powszednie: październik-kwiecień godz. 18.00; maj - wrzesień godz. 19.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,286/
Parafia pw. Najświętszego Serca Pana Jezusa	http://www.smolice.eu	Msze św. w niedziele: 8:00, 10:30	Msze św. w dni powszednie: 18:00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,69/
Parafia pw. Narodzenia NMP	http://www.sanktuariumsobota.pl	Msze św. w niedziele: 7:30, 9:00, 11:00	Msze św. w dni powszednie: 18:00 XI-III; 19:00 IV-X	http://www.archpoznan.pl/component/option,com_contact/Itemid,118/task,view/contact_id,323/
Parafia pw. św. Katarzyny	http://www.esolec.pl/	Msze św. w niedziele: Solec: sobota: 18.00, niedziela: 8.30 (z wyj. VII i VIII), 11.30; Witowo: sobota: 16.30 (z wyj. VII i VIII), niedziela: 10.00	Msze św. w dni powszednie: Solec: 18.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,163/
Parafia pw. św. Bartłomieja	http://www.parafiastarebojanowo.pl	Msze św. w niedziele: w kościele św. Teresy: 8:00, 9:30, 11:00; w niedziele wakacyjne: 8:00, 10:00	Msze św. w dni powszednie: w kościele św. Bartłomieja codziennie o 18:00, w środy o 8:00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,336/
Parafia pw. Wszystkich Świętych	http://www.parafiastarybialcz.pl	Msze św. niedzielne: 8:00, 10:00	Msze św. w dni powszednie: 17:30	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,335/
Parafia pw. św. Marcina	http://www.starygostyn.archpoznan.pl	Msze św. w niedziele: 8.00, Filia Gola 9.30, 11.00	Msze św. w dni powszednie: pn. 18.30, wt. 8.00 ,śr. 18.30,czw. 18.30, pt. 18.30, sb. Filia Gola 17.00, 18.30	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,51/
Parafia pw. Najświętszego Serca Pana Jezusa	http://www.parafiasuchylas.pl 	Msze św. w niedziele: godz. 8.00, godz. 10.00, godz. 11.30, godz. 18.00;	Msze św. w dni powszednie: godz. 17.00, godz. 18.00; I piątek m-ca godz. 8.00, godz. 17.00, godz. 18.00 (w VII i VIII godz. 18.00)	http://www.archpoznan.pl/component/option,com_contact/Itemid,118/task,view/contact_id,229/
Parafia pw. Chrystusa Króla	http://www.sulecinek.archpoznan.pl	Msze św. w niedziele: 8.30 i 11.00; sobota - 18.00	Msze św. w dni powszednie: 18.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,1213/Itemid,118/
Parafia pw. Chrystusa Jedynego Zbawiciela	http://chjz.org.pl	Msze św. w niedziele: godz. 7.30, godz. 9.00, 10.30, godz. 12.00, godz. 13.00, godz. 19.00	Msze św. w dni powszednie: godz. 17.30, godz. 18.30; sobota: godz. 7.30, godz. 18.00	http://www.archpoznan.pl/component/option,com_contact/Itemid,118/task,view/contact_id,318/
Parafia pw. Matki Bożej Miłosierdzia	http://www.ostrobramska.info 	Msze św. w niedziele: godz. 7.30, godz. 9.00, godz. 10.15, godz. 11.30, godz. 13.00, godz. 20.00	Msze św. w dni powszednie: godz. 8.00, godz. 18.00 (w poniedziałek godz. 19.00)	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,317/
Parafia pw. Matki Bożej Wspomożycielki Wiernych	http://www.parafiambww.pl	Msze św. w niedziele: 7:30, 9:30, 11:00, 12:30, 18:00; w lipcu i sierpniu: 7:30, 9:30, 11:00, 20:00	Msze św. w dni powszednie: 7:30, 18:00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,316/
